	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
AC009090.6	0	0	0	0.002206513	0.00958172
AP003025.2	2.08491	2.133953	4.470095	4.885816	4.348908
AL591888.1	0	0	0	0	0
AC012213.5	0	0.1786143	0	0.002700851	0
AC009301.1	19.90233	9.581937	45.17168	44.13342	50.81675
LINC02689	0	0	0.03126025	0.02133265	0.02315911
BX248415.1	0	0	0	0	0
AL157886.1	0	0	0.09954511	0.0776362	0.1079879
AL392086.2	0	0	0	0	0
AL357123.1	0	0	1.554346	0.9751767	1.755162
AL589743.7	1.768754	4.768754	49.87454	39.9003	55.68516
AL355312.6	0	0	0.01799701	0.01074635	0.01166643
AC120036.5	0	0	0	0	0
AC018931.1	0	0	0	0	0
AL731559.1	0	0	0.002035434	0.004167069	0.006785768
AC006116.11	0	0	0	0	0
AC008391.1	0	0	0	0	0
AC104790.1	0	0	0	0	0
AC025442.2	2.602351	7.89325	2.310397	1.847791	2.394716
AC234775.4	0	0	0	0	0
AC021087.5	0	0	0	0	0
AC010987.1	0	0	0	0	0
AC110992.1	0	0	0	0	0
AC124944.3	0.3538601	0.6360305	0	0.01923501	0
AL353899.1	0	0	0.05606081	0.05738562	0
AL109828.1	0	0	0	0	0
AC113189.9	0	0	0	0	0
AC148477.10	0	0	0	0	0
AC244213.1	0	0	0	0	0
AC108925.1	0.248725	0	0.5910571	0.4596836	0.5687597
AC062037.3	0.9985896	1.794871	0.1776433	0.1167041	0.1738388
FP671120.8	0	0	0	0	0
AC005050.2	0	0	0	0	0
AC211486.6	0	0	0	0	0
CR589904.2	0	0	0	0	0
AC079949.3	0	0	0	0	0
AC011322.1	0	0	0	0	0
AF129075.3	45.791	6.331157	15.60814	14.25377	15.86678
NOTCH2NLB	0	0	0.5073301	0.4982656	0.2590351
AC011997.2	0	0	0	0.0123229	0
LINC02822	0.2144808	0.462611	2.509111	2.774181	2.08775
AL121899.2	0	0	0.005317634	0	0
AP001924.1	86.16764	24.36287	55.14022	60.57455	62.10427
AC026803.3	0	0	0	0.02662928	0.02890923
AC000095.3	9.653033	12.71367	10.82652	10.83358	13.83345
AC079776.4	3.059849	9.624637	0.1624864	0.1247447	0
AP006748.2	3.556932	0.4262168	2.411405	2.603733	2.809167
AP002008.4	0	0	0	0	0
AC015911.10	0	0	0	0	0
AC232271.2	0	0	0.5522892	0.6672873	0.5433144
FP236383.6	3.436588	0	0.3193614	0.3269085	0.152099
CR381670.2	0	0	0	0.01347617	0.01462997
AC100822.1	0.292831	1.579009	0.5986801	0.6844571	0.4838523
AC073840.1	0.1751429	0	0	0.004760178	0
AC017099.2	0.3876639	0	0.1389556	0.03160874	0.1029451
AC011479.4	0	0	0.122126	0.1250121	0.05428614
AC211486.7	3.585162	7.732791	6.406353	7.044947	7.013423
AC093849.2	0	0	0	0	0
AL158058.2	0	0	0	0	0
AC074139.1	0.8013892	4.321266	2.819333	3.702739	3.168516
LCAL1	0	0	0	0	0
AC091214.1	0	0	0	0	0
AP001977.1	0	0	0	0.0031103	0
AC005034.6	0	0	0	0	0
AC093898.1	0	0	0	0	0
AC093894.1	0	0	0	0	0
AC008966.3	0	0	0	0	0
AC090016.1	8.098524	10.77729	9.196537	9.07947	8.799926
AC012078.2	0	0	0.01437321	0	0
AC244102.3	0	0.5323298	3.923938	6.061222	4.963529
AL109955.2	0	0	0.004703554	0.004814707	0.005226932
ASDURF	12.17429	4.376431	9.018515	10.46693	10.83625
FP236383.7	0	0	0.06492513	0	0.03607477
AC093890.2	0	0	0	0.01483922	0
AC008055.2	0	0	0	0	0
FP671120.9	0	0	0	0	0
AC018865.3	0	0	0	0	0
AC005538.3	0	0	3.152463	3.076431	3.319402
AL365256.1	0	0	0.006057608	0.009301138	0.003365827
RCAN3AS	0	0	0	0	0
AC092353.2	0	0	0.02082588	0.03730655	0.04628647
AL121888.1	0	0.1252388	0.2812052	0.3844319	0.306328
AL035413.2	1.687882	0	0.313709	0.2981851	0.3237152
AC015911.11	0	0	0	0	0
AC097375.4	0	0	0	0	0
AC004263.2	0	0	0	0	0
AC010974.2	0	0	0	0	0
AC076968.2	0	0	0	0	0
AL136171.2	0.06919304	0.124368	0.232402	0.1828869	0.2194717
AC002072.1	0	0	0	0	0
AL138900.2	0	0	0	0	0
AC110795.1	0	0	0	0	0
AC009412.1	0	0	0	0.007033696	0
AC005050.3	0	2.867457	0.3812239	0.5058574	0.2353577
AL158141.1	0	0	0.03434622	0.03515788	0.03816803
AL391056.2	0	0	0	0	0
AL627230.3	46.97097	25.58361	102.228	114.5086	119.4829
AC011477.8	0	0	0	0	0
AC016682.1	73.41329	33.63521	272.9009	287.9049	289.2053
AL133493.1	0	0	0	0	0
AL132981.1	0	0	0	0	0
AL096794.1	0	0	0	0	0
AL109653.3	0.20399	0	0	0	0
AC099661.1	0	0	0.08251507	0.01987412	0.1024846
AL133331.1	1.849758	0	0	0.008379042	0.01819288
AC073585.2	10.6827	1.800107	14.72861	14.90125	22.21844
AC095057.4	0	0	0	0	0
AC034110.1	190.6038	163.7742	800.4942	756.4296	837.2459
FP236383.8	0	0	0.1298503	0	0
AC117503.5	0	0	0	0.0119719	0.02599383
AC022267.1	0	0	0.05321359	0.01361778	0.0147837
AC026740.3	0	0	0	0	0
SPEGNB	0	0	0	0	0
GPC3-AS1	0	0	0	0	0
AC108517.2	0	0.2710757	0.780847	0.9304668	0.7208868
AC008770.4	0	0	0	0	0
AL390800.1	0	0	0	0	0
AL008725.1	0	0	0	0	0
AC093894.2	0	5.142306	12.29506	5.631865	19.64457
AP000552.4	0	0	0	0	0
AC124864.3	0	0	0.03496543	0.07158344	0.03885613
AC016629.3	1.43048	4.083596	1.570634	1.62376	1.864577
AL353579.1	0	0	0.08561336	0.03983479	0
AC253572.1	0	0	0	0	0
AC007655.2	0	0	0.007900406	0	0
AL359916.1	0	0	0	0.008620567	0.004679321
AL357972.1	0	0	0	0	0
AC090983.2	6.607524	7.267651	10.97147	11.41301	10.56278
AC116362.2	0	0	0	0	0
AL441992.2	0.08209352	0	0.006539088	0	0
AC022868.2	0	0	0	0	0
AL603764.1	49.04502	2.448717	86.3801	96.2712	65.2809
AC010092.1	0	0	0	0	0
AL157394.3	0	0	0.0325166	0.0517767	0.04817976
AL121894.3	0.173444	1.246998	8.623195	6.967299	9.997248
AC234031.1	1.540635	4.984465	8.459356	8.567144	7.655077
AC114798.1	0	0	0	0.004971708	0.03778163
AC006158.2	0	0	0	0	0
AC093298.2	0	0	0	0	0
AC016074.2	0	0	0	0	0
AL049828.2	0	0	0	0	0
AC084277.1	0	0.2451052	1.194833	1.512158	1.480682
AC006115.2	0	0	0	0	0
AP001095.1	0	0	0	0	0
AP000553.8	0	0	0	0	0
AC022413.2	0	0	0	0.0110451	0
AC245060.7	0	0	0	0	0
AC006040.1	0	0	0	0	0
AC083977.1	0	0	16.80015	30.93844	37.74108
AC022415.2	0	0	0	0	0
AC093817.2	0	0	0	0	0
AC114930.1	0	0	0	0	0
AL603764.2	22.77221	25.94213	37.93862	35.69697	47.72473
AC107071.1	0	0	0.005798657	0.02374275	0
AC211486.8	0	0	0.04759549	0.1753929	0.04231326
AC010336.8	0	0	0	0.01449348	0
DERPC	0	0	0	0	0
AC097480.2	0	0	0	0	0.006166176
AL122018.2	0	0	0.01332674	0.006820834	0
AC053503.7	0	0	0.07001143	0.03583295	0.04668108
Z97056.2	0	0	0.1034675	0.3706942	0.2874516
AC068282.1	0.283544	0	0.05269939	0.07321074	0.1464085
FP236383.9	24.34859	37.51226	38.35062	31.90658	42.46406
AC092445.1	0.2338818	0.2101903	0.5185253	0.2288388	0.2932872
FP236383.10	0	0	0	0	0
FP236383.11	0	0	0	0	0
AC097459.1	0	0	0.01137162	0.01164035	0
AL732406.1	0	0	0.02081162	0.01420229	0
AC096555.1	10.05703	2.854194	0.5972992	1.028615	0.9136493
AP000331.1	0	0	0	0	0
AC009974.2	0	1.122774	0.008292838	0	0
FP671120.10	0	0	0.03171708	0	0
AC026273.1	0	0	0	0	0
AC011467.7	0	0	0	0	0
AL034548.2	0	0	0	0	0
AL035106.1	0	0	0	0	0
AC113618.2	0	0	0	0	0
AC104066.4	28.30086	28.67113	0.6421282	0.5454214	0.8046749
AL162253.2	0	0	0.002845034	0	0
AC002377.1	0.2719543	0	0	0	0
AC034222.2	0	0	0.1396763	0.07698763	0.07163928
AC012488.2	10.81064	13.1854	44.20376	40.42131	44.14412
AC105402.4	8.585403	4.99253	10.33169	10.8984	12.74792
AC024937.3	0	0	0.01752305	0.04484286	0.02920933
AC011233.2	2.46471	4.600473	19.16427	13.47488	23.62388
AC073140.1	132.0443	82.40875	396.0271	351.4041	457.897
RNVU1-8	4.058098	0	6.842003	7.224279	7.962545
AC006158.3	0	1.125231	7.961923	5.325624	7.53639
AL596330.2	0	0	0	0.02508307	0
AC023490.5	60.57539	25.74831	31.25434	34.51811	36.66435
AC116317.1	31.43372	22.62173	49.69832	50.59578	53.21403
AC011462.5	0	0	0.08370512	0.07497281	0.06976442
FP236383.12	0	0	0.2434692	0.04984456	0.1082243
AL139351.2	0	0	0	0.009780819	0
AC073140.2	35.6136	27.47186	37.98908	40.88722	40.57872
AC232271.3	0	0	0	0	0
AC112172.2	0	0	0	0.00748388	0.01624927
AC124861.2	0	0	0.01805762	0.0123229	0.006688982
AC242842.3	0.03966668	0	0	0	0
AC018445.5	0	0	0	0.002605815	0
AC024236.1	0	0	0	0	0
AC023787.1	44.19181	26.89058	115.3003	116.7364	115.5256
AC108021.1	2.596152	5.599608	1.999011	2.328492	1.715876
AC055839.2	0.3516852	0	1.059832	1.271266	1.463123
AL158195.1	0	0	0	0	0
AC069288.1	0	0	0	0.001364885	0
AC025449.2	0	0	0	0	0
AC138207.9	0	0	0.1045954	0	0.1307633
AC007666.2	0	0	0	0	0
AL162586.2	0	0	0	0	0
AC084364.3	0	0	0	0	0
AL606753.2	0	0	0	0	0
AC008281.1	0	0	0	0	0
AC011751.1	0	0	0	0	0
AC068616.1	0	0	0	0	0
AL158152.2	0	0	0	0	0
AC025475.2	0	0	0	0	0
AC139887.5	15.3354	0.2963865	1.046398	2.388747	0.9438905
AC097499.2	0	0	0	0	0
AC012443.2	0	0	0	0	0
AC093838.1	0.2839662	0.1276007	0.6333342	1.929467	1.426466
AC005252.4	0	0	0	0	0
AL161640.2	11.9749	5.614893	6.600918	6.537574	7.066584
AC098817.1	0	0	0	0	0
AC097654.1	0	0.414368	0.6304696	0.3383486	0.4489433
AC092803.2	570.1336	980.8302	230.6402	166.3605	291.1405
AUXG01000058.1	0	0	0	0	0
AL356534.1	0	0	0	0	0
AC104335.1	0	0	0.006905673	0	0
AC064829.1	1.099627	0.4334378	0.3145038	0.2946711	0.3329922
AC005040.2	0.16339	0	0	0	0
NOTCH2NLC	0	0.1924876	0.1364849	0.1033274	0.1564118
AC007546.3	0	0	0	0	0
AC009070.1	0	0	0	0	0
AP001255.1	0	0	0	0	0
AC064836.4	0	0	0	0	0
AP000471.1	0	0	0	0	0
AC079163.2	0	0	0	0	0
AC093849.3	0	0	0	0	0
AC011754.2	0	0	0	0	0
AL133335.1	0	0	0	0	0
AC010327.7	0	0	0	0	0
AL445423.3	0	0	0	0	0
AL365229.1	0	0	0	0	0
AC087885.1	0	0	0	0	0
AC079790.2	0	0	0	0	0
AL035461.3	0	0	0	0	0
AC018755.5	0	0	0	0	0.01632784
AC106821.2	0.2253611	0	0.005983647	0.003062525	0
AC093884.1	0	0	0	0	0
AL034422.1	0	0	0	0	0
AC080089.2	0	0	0	0	0
AC018797.3	0	0	0	0	0
AL442644.2	0	0	0	0	0
AC073046.3	0	0	0.1651357	0.241483	0.2621582
AC125437.3	0	0	0	0	0
AC130404.2	0.4945478	1.777807	0.5514988	0.8938417	0.6055697
AC009494.2	0	0	0.01841513	0.03770061	0.02046423
AC069209.2	0	0	0.06369122	0	0.08729327
AC016743.1	0	36.66949	109.1033	0.05188158	135.5004
AL161945.1	0	0	0	0	0
AC097528.1	0	0	0	0	0
FP671120.11	0	0	0	0	0
AC096763.1	0	0	0	0	0
AC091889.1	13.26273	7.584979	16.82515	19.41831	15.58195
FO082796.2	12.20025	2.741101	1.935503	1.260036	1.84489
AC084871.3	0	0	0	0	0
AL137100.3	0	0	0	0	0
AC089983.2	0	0	0.1448874	0.127124	0.1495088
AC078820.2	0	0	0	0.002749558	0.00298497
AC092604.1	0	0	0	0	0
AC022137.3	0	0	0	0	0
BX322557.2	0	0	0.08452006	0.05407337	0
AL391832.4	0	0.1424462	0.008416886	0.008615791	0.004676729
AP001453.3	0	0	0	0.01934266	0
AC007244.1	15.79298	0	0.0322558	0.0660361	0.03584499
AC104370.1	0	0.07190026	0	0	0
FP236383.13	1.791833	5.367752	0.01585854	0	0
AF196969.1	0	0	0	0	0
AC092661.1	0	0	0.002584634	0	0
AL591074.2	0	0	1.109763	1.421505	0.8969089
AC008945.2	2.40969	2.165596	1.515177	2.149346	1.367057
AC093843.2	0	0	0	0	0
AC078816.1	0	0	0	0	0
AC008679.1	0	0	0	0	0
AC061979.1	0	0	0	0.04263021	0
AL390066.2	0	0	0	0	0
AL009177.1	0	0	0	0	0
AL136096.1	0	0	0	0	0
AC108721.2	0	0	0	0	0
AC108063.2	0	0	0	0	0
AL353152.2	0	0	0	0	0
AC021733.4	0	0	0	0	0
AC016383.3	0	0	0	0	0
AL590681.1	0	0	0	0	0
AL138778.1	0	0.06348526	0	0	0
AL158065.1	0	0	0	0	0
AL109809.5	0	0	0	0.0009091256	0
AL133482.1	0	0	0	0.01292011	0.004675434
AC011593.1	0.4328229	0	0.02298408	0.01176362	0.06385397
AC004047.1	0	0	0	0	0
AC099343.4	36.29019	32.16734	43.53154	47.22198	42.61085
AP005901.5	0	0	0	0	0
AC107398.5	0	0	0	0	0
AL450307.1	0	1.196283	0.005049013	0.002584165	0.01122166
AC018445.6	0	0	0	0	0
AC006445.3	9.827723	11.44916	21.17476	23.17886	22.51065
AL121938.1	0.991667	1.782429	5.275898	5.673468	5.508185
AC007350.1	0	0	0	0.008016238	0
AL662873.1	0	0	0.002376796	0	0
AC084724.1	0	0	0.186075	0.1568595	0.1398807
AC007528.1	0	0	0.04429294	0.2493681	0.07383232
AC004893.3	0.1907306	0	0.0126604	0.01295959	0.008441495
AL139811.3	0	0	0	0	0
AC017028.1	0	0	0.00604315	0.00618596	0
AC084114.1	3.18179	0	1.337614	1.39805	1.251751
AL160410.1	0	0	0	0	0
AC008443.8	0	0	0	0	0
AL034550.3	0	0	0	0	0
AL157769.1	0	0	0	0	0
AL360178.1	0	0	0	0	0
AC010359.3	7.829199	6.951354	8.678197	8.01674	7.442321
AC087175.1	0	0	0	0	0
Z93020.1	0	0	0	0	0
AC117469.1	0	0	0	0	0
AC096576.6	0	0	0.01675025	0.008573044	0.009307051
AL135978.2	0	0	0.2131779	0.1382032	0.2368988
AC108053.1	0	0	0	0	0
AC093791.2	0	0	0	0	0
AL356218.2	0	0	0	0	0
AC004080.17	0	0	0	0	0
AL033381.3	0	0	0	0	0
AC124861.3	0	0	0	0	0
Z95115.2	0	0	0	0	0
AL035427.2	0	0	0	0	0
AC079052.1	36.41635	41.72754	40.22925	47.79891	45.93463
AC108690.1	0	0	0	0	0
AL353660.1	6.701836	6.511309	18.76336	23.80232	19.92396
AC011388.1	0	0	0	0	0
AL353637.2	0	0	0	0	0
AC004828.2	31.73334	22.94877	13.89901	15.53803	15.0067
AL161430.1	10.49018	30.85384	57.69344	59.30306	69.71268
AC009230.1	87.58771	85.49004	405.5649	390.1437	431.9143
AC025370.2	0	0	0.7386943	0.5671131	1.299744
AC099487.2	0	0	0.04770009	0.03662049	0.06625977
Z99496.2	13.89428	13.622	9.239577	9.34635	10.23042
AL356776.2	0	0	0	0	0
AP002762.3	2.800743	4.78237	15.15902	14.36402	25.24598
AC073210.3	0	0	0	0	0
AL359436.1	0	0	0	0	0
AL357127.2	0	0	0	0	0
AP002001.3	0	0	0	0	0
AC021613.3	0	0	0.007196817	0	0
AC114802.1	0	0	0	0	0
AC084834.1	0	0	0	0	0
AC108471.3	0	0	1.503973	1.539515	1.978169
AC091393.2	0	0	0	0	0
AC046129.1	1.073531	0	3.976268	6.156411	6.572646
AC104451.2	0	0	0	0	0
AC115282.1	0	0	0	0	0
AC079384.2	2.230767	0	2.502465	5.335408	3.537859
AL355834.2	0	0	0	0	0
AC135726.1	0	0	0	0	0
AC106742.1	0	0	0	0.04147067	0
AC096647.1	0	0	0	0	0
AL844892.1	0	0	0	0	0
AC107081.4	0	0	0	0	0
AC092944.3	0	0	0.5816147	0.3608237	0.5875751
AP005717.2	36.41723	35.45563	15.76385	22.08253	17.81099
AC087427.1	0	0	0	0	0
AL512308.1	0	0	0	0	0
AP000553.9	0	0	0	0	0
AC005052.2	0	0	0.1552571	0.1472974	0.09678683
AC000072.1	0	0	0	0	0
AL031767.2	0	0	0	0.02667496	0
AP002813.1	3.604358	4.858872	3.158122	3.330715	2.632151
AC064856.1	196.8981	261.0862	235.7841	247.5706	258.2967
AC097450.1	0	0	0.05481525	0.01476595	0.03847244
AL449223.1	0	0	0.06368105	0.01862455	0.09098618
AC022387.2	0	0	0.02067004	0.01057925	0.01914171
AP001999.3	0	0	0	0	0
AL512590.3	0	0	0	0	0
AC006041.2	0	0	0	0	0
AC114964.2	0	0	0	0	0
AL713852.2	0	0	0	0	0
AL591845.1	0	0	0	0	0
AC084864.2	0	0	0	0	0.01807601
AL078622.1	0	0	0	0	0
AC090707.2	0	0	0	0	0
AC096645.1	0	0	0	0	0
AC019159.2	0	0	0.007410966	0	0
AL445255.1	0	0	0	0	0
AC005888.1	0.2975517	0	0.08690446	0.04852263	0
AC007432.1	0	0	0	0	0
AC026748.3	0.8664322	2.647462	0.671745	0.6499416	0.618668
AL731702.1	0	0	0	0	0
AC002465.2	0	0	0	0	0
AL592078.2	0	0	0	0	0
Z97192.4	0	0	0	0	0
AC117373.2	29.06252	11.53288	13.94982	13.25365	17.01663
AL158038.1	0	0	0	0.005692351	0
AC023049.1	0	0	0	0	0
AC115220.3	0	0	0	0	0
AL360013.3	0	0	0	0	0
AC104634.2	0	0	2.55715	0.7955389	2.173058
AC110926.2	4.535667	7.838882	0.1389556	0.02844787	0.02058901
AC069547.2	0	0	0	0	0
AC090629.1	0	0	0	0	0
AC010378.2	0	0	0	0	0
AC011228.2	10.35281	13.95615	20.19321	19.31222	19.6557
AL132799.1	0	0	0	0	0
AC138776.1	0	0	0.003608665	0	0
AC004863.1	0	0	0	0	0
AC113410.4	0	0	0.01832627	0.01875935	0.02036549
AL391839.3	0	0	0	0	0
AC089985.1	0	0	0	0	0
AC002458.1	0	0.2459257	0	0.03718676	0.008074123
AC007682.1	0	0	0	0	0
AL355501.1	0	0	0	0	0
AL390791.1	0	0	0	0	0
AC017050.1	0	0	0	0	0
AL442067.3	0	0	0	0	0
AL133334.1	0	0	0	0	0
AC018716.2	0	0	0	0	0
AC097637.3	0	0	0	0.01726027	0
AC093796.1	0	0	0	0	0
AL360013.4	0	0.7929539	0.02342711	0.02398073	0
AL445242.1	0	0	0	0	0
AC004817.5	0	0	0	0	0
AL157996.2	0	0	0	0	0
AL773573.1	0	0	0	0	0
AC090936.1	0	0	0	0	0
AC009486.2	0.3185923	0.5726399	0	0	0
AL161731.1	0	0	0	0	0
BX004807.1	0	0	0	0	0
AC020558.6	0	0	0	0	0
BX842570.1	0	0	0	0	0
AC109472.1	0	0	0	0	0
AL020997.4	0	0	0	0	0
AC007656.4	0	0	0	0	0
AC025048.7	0	0	0	0	0
AC099654.15	0	0	0	0	0
AF111169.4	0	0	0.01004794	0	0
AL591115.1	0.2076921	0	0	0.005644828	0
AL354916.1	0	0	0	0	0
Z97056.3	0	0	0	0	0
AC016575.2	0	0	0	0	0
AL512603.1	0	0	0	0	0
AC091178.2	0	0	0	0	0
AL035661.2	0	0	0	0	0
AL355334.2	0	0	0	0	0
AL353688.1	0	0	0	0	0.01733367
AC109782.1	0	0	0	0	0
AP006222.2	0	0	0	0	0
AC016590.4	0	0	0	0	0
AC021573.1	0	0.2622288	0	0	0
AL499602.1	0.4534008	1.222418	0.2648451	0.3573642	0.2207364
AL355596.2	0	0	0	0	0
AC012081.2	0	0	0	0	0
AC091893.2	0.1929821	0.1734336	0	0	0
AL162400.3	0	0	0	0	0
AC016769.5	0	0	0	0	0
AC009560.3	0	0	0	0.007787432	0.008454176
AC083870.1	0	0	0	0.01313471	0.007129641
AP006287.3	0	0	0	0	0
AC006538.4	0	0	0	0	0
AC024730.1	0	0	0.02568467	0.07887491	0.02854267
AC092850.2	0	0	0	0	0
AP002755.1	0	0	0	0	0
AL583809.1	0	0	0	0	0
AC068408.2	0	0	0	0	0
AC069280.2	0	0	0	0	0
AC108052.1	0	0	0	0	0
AC010251.1	0	0	0	0	0
AL445668.1	0	0	0	0	0
AL034427.1	0	0	0	0	0
AC027250.2	0	0	0	0	0
AL035252.5	0	0	0	0	0
AC133485.7	0	0	0	0	0
AL355672.1	0	0	0	0	0
AL592156.2	0	0	0	0	0
AC079030.1	0	0	0	0	0
AC095038.4	0	0	0	0	0
AC007130.1	0	0	0	0.03180266	0.2416788
AL132718.1	0	0	0	0	0
AC009501.3	0	0	0	0	0
AC011246.1	0	0	0	0	0
AL117344.2	0	0	0	0	0
AL121762.1	0	0	0	0	0
AC021451.2	0	0	0	0	0
Z80897.1	0	0	0	0	0
AL590483.4	9.095243	13.62321	9.106902	9.857708	9.896617
AC006398.1	0	0	0	0	0
AC103858.3	0	0	0.00950005	0.005834731	0.01689144
AC010789.2	0	0	0	0	0
AC067942.4	0	0	0	0	0
AL023553.1	0	0	0	0	0
AC117509.1	4.633132	0	0.5843262	0.1259231	0.375937
AC069214.1	0	0	0	0	0
AC022325.2	0	0	0	0	0
AC092079.2	0	0	0	0	0
AL359764.1	0	0	0	0	0
AP001924.2	0	0	0	0	0
AL132982.1	0	0	0	0	0
AP006219.2	0	0	0	0	0
AL512643.2	0	0	0	0	0
AC018545.1	0	0	0	0	0
AL645768.1	0	0	0	0	0.003769366
AC008462.1	0	0	0	0	0
AC092745.4	0	0	0	0	0
AC087468.2	0	0	0	0	0
FP325317.2	0.1784753	0	0	0	0.01053212
AC004947.3	0	0	0	0.0253695	0
AC000050.1	0	0	0	0	0
AC026408.1	7.207843	15.94514	1.47214	1.461721	0.9488502
AC018695.8	0.4387974	0.3943486	0.2213628	0.262372	0.3301505
Z95118.2	0.4555668	2.661225	2.156098	1.748925	1.72392
AL031768.2	0	0	0	0	0
AC010982.2	0	0	0	0	0
AL355870.2	0	0	0	0	0
AC142116.2	0	2.219701	14.08857	13.16843	12.46183
AC106719.1	0	0	0	0	0
AP000696.2	0	0	0.4368895	0.4760664	0.3602122
AL354743.1	0	0	0.002728534	0	0.01212859
AC009236.1	0	0	0.005990726	0.01839689	0.01331466
AC079851.1	0	0	0	0	0.003953862
AC107881.1	1.585019	0	0.08416886	0.04307895	0.09353457
HIST1H3B	0	0	0	0.03073419	0.05004839
AL022151.1	0	0	0.006071164	0.0136722	0.001349344
AC092567.2	2.227094	0	8.633331	7.719877	9.462562
AC023787.2	0	0	0	0	0
AC007652.2	0	0.4743825	0	0	0
AL161665.2	0.8775949	0	1.433033	1.216452	1.029293
AC099506.3	0	0	0	0	0
AC090398.2	0	0	0.03106847	0.05300444	0.04603406
AC108057.1	0	0	0	0.03785663	0
AC097015.1	2.531822	0	0	0	0
PARTICL	0	0	0.01260787	0.01290581	0
AL078604.4	0	0	0.02381266	0.01625026	0
AC021683.6	0	0.4750398	1.343815	1.400713	1.575226
AC139019.1	5.859489	8.471297	48.20196	41.7384	47.84266
AL591506.1	0.2034098	1.46244	0.8479273	1.177558	0.7382182
AL512655.1	0	0	0	0	0
AC008798.2	4.141022	9.194417	21.38201	24.45273	21.11272
AC073973.1	12.87064	6.169005	22.81476	23.88695	25.35704
AL096854.1	2.97397	2.672716	9.128122	10.16829	9.792836
AC105941.1	0	0	0.0248081	0.01015774	0
AC124242.3	0	0	0.08416886	0.02153948	0
AC138409.3	1.030976	3.150242	2.852354	3.124311	2.911175
AL359502.2	0	0	0	0	0
AC092645.2	1.556022	0.1271275	2.313614	2.404812	2.552274
AL079338.1	11.45878	1.790964	20.92356	20.6225	21.5429
AL157938.4	0	0	0	0.02121624	0.02303273
AL596214.1	0	0	0.03527477	0.05229488	0.05001366
AP001631.2	0	0	0	0.05298638	0.07190371
AL591002.1	0	0	0	0.1041038	0.01738722
AL355836.2	3.69156	0.4147021	2.145632	1.937667	2.185258
AL390839.1	0	0	0	0	0
AL357075.3	0	0	0	0	0
AC021451.3	0	0	0	0	0
AP003065.2	2.05332	0	1.926319	1.516085	1.666085
AC091838.1	0	0	0	0	0
AC104088.2	3.329462	4.702026	16.30382	16.34653	21.80895
AC098679.5	0	0	0	0	0
AC099845.1	0.20399	0	0	0	0
AC011092.3	0	0	0	0	0
Z98742.4	0	0	0	0	0
AC078983.1	0	0	0	0	0
AL593844.1	0	0	0	0	0
AC006348.1	0	0	0	0	0
AC023511.3	0	0	0	0	0
AC092825.1	0.7670132	0.6893172	0.3869398	0.3543908	1.108936
AC007879.5	0	0	0	0	0
AC245427.2	0	0	0	0	0
AC104304.3	0	0	0	0	0
AL359511.2	0	0	0	0	0
AL592146.2	0	0	0	0	0
AL136225.1	0	0	0	0	0
AL356608.3	0	0	0	0	0
AC121334.4	0	0	0	0	0
AC117528.1	0	0	0.03054788	0.01042326	0
AC092819.2	0	0	0.0221788	0	0
AC023483.1	0	0	0	0	0
AC034159.2	1.010047	4.538664	6.892264	7.247302	7.502723
AL450992.3	0.8656458	1.555917	1.68933	1.65867	1.392017
AL161753.1	0	0	0	0.002970111	0
AC105101.2	0	0	0.003424815	0	0
AC023494.1	0	11.0985	3.333602	2.489359	4.220748
AC104472.4	0	0.6035571	0.05349465	0.03650587	0
AC084018.4	0	0	0	0	0
AL133335.2	0	0	0	0	0
AC104841.1	11.30002	0	3.054861	2.51281	2.409691
AC005697.3	0	0	0	0.01338339	0.0290585
AL132775.1	0	0	0	0	0
AC006197.2	5.157327	1.463655	0.4324235	0.4241989	0.5165811
AL024495.1	0	0	0	0	0
AP006261.1	0	0	0	0	0
AL133493.2	0	0	0	0	0
AL512358.1	0	0	0	0	0
AC098595.1	0	0	0	0	0
AL645507.1	0	0	0	0	0
AC100756.4	0	0	0	0	0
AC110611.1	0	0	0	0	0
AC119427.2	0	0	0	0	0
AC007563.4	0.7402223	0	0	0	0
AC021660.4	0	0.7618232	0.3938791	0.5875012	0.5502604
AC012101.1	0	0	0.00743272	0.01521673	0
AC007100.2	0	0	0	0	0
AC115100.1	0	0	0.03078517	0.01575633	0.02565804
AC097468.4	0	0	0	0	0
AL135818.3	1.116472	0	0.0444658	0.03034439	0.1564765
AC010201.3	9.307915	1.320798	4.454987	1.930623	5.586709
AL589166.1	0	0	0.04557744	0.06220601	0.03376598
AL356433.1	0	0	0	0	0
AC007405.4	8.322791	30.85384	85.43698	59.2795	88.02177
AL353774.1	12.519	8.272693	16.74203	15.48145	15.81287
AC006213.7	0	0	0	0	0
AL589182.3	0	0	0.003543022	0	0
AC011416.4	0.1585019	0.4985615	0.1178364	0.02800132	0.04676729
AL008730.1	0	0	0	0	0
AC084167.1	0	0	0	0	0
AC131944.1	4.167224	6.625941	5.059904	2.866355	2.364564
AC119673.2	0.2755338	1.238115	1.347327	0.0349472	0.08129851
AC239860.3	0	0	0.01718606	0	0
AC064843.1	0	0	0.0170894	0.02186657	0.03323423
AC034111.2	0	0	0.07993328	0.03431255	0.02865409
AC005041.4	0	0	0.05026924	0.1200667	0.03103491
AC069421.2	10.08432	14.6012	22.61022	18.541	19.03194
